date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=6th+Class&Category_Id=8&Subject_Id=20	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list2a8d.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=6th+Class&category_id=8&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list412d.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=7th+Class&Category_Id=9&Subject_Id=9	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list2924.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=7th+Class&Category_Id=9&Subject_Id=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list3920.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=7th+Class&Category_Id=9&Subject_Id=10	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_lista9c3.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=7th+Class&Category_Id=9&Subject_Id=2	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listd7c2.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=7th+Class&Category_Id=9&Subject_Id=5	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_lista79a.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=7th+Class&category_id=9&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list3155.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=10th+Class&Category_Id=12&Subject_Id=10	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listcf5c.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=10th+Class&Category_Id=12&Subject_Id=7	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list3117.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=10th+Class&Category_Id=12&Subject_Id=2	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list8e9f.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=10th+Class&Category_Id=12&Subject_Id=12	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list3fc5.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=10th+Class&Category_Id=12&Subject_Id=5	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list0ea8.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=10th+Class&Category_Id=12&Subject_Id=11	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list6d64.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=10th+Class&Category_Id=12&Subject_Id=3	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list2202.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=10th+Class&Category_Id=12&Subject_Id=16	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list37bc.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=10th+Class&Category_Id=12&Subject_Id=20	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listd9fc.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=10th+Class&Category_Id=12&Subject_Id=13	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listdcf4.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=10th+Class&category_id=12&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list67b6.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=9th+Class&Category_Id=11&Subject_Id=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listfdf4.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=9th+Class&Category_Id=11&Subject_Id=10	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_liste62a.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=9th+Class&Category_Id=11&Subject_Id=2	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list5511.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=9th+Class&Category_Id=11&Subject_Id=12	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listc424.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=9th+Class&Category_Id=11&Subject_Id=5	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list028e.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=9th+Class&Category_Id=11&Subject_Id=11	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list153f.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=9th+Class&Category_Id=11&Subject_Id=3	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list17e1.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=9th+Class&Category_Id=11&Subject_Id=16	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listed56.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=9th+Class&Category_Id=11&Subject_Id=20	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list1827.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=9th+Class&category_id=11&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listd7e8.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=8th+Class&Category_Id=10&Subject_Id=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listebb0.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=8th+Class&Category_Id=10&Subject_Id=10	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list102d.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=8th+Class&Category_Id=10&Subject_Id=2	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listfa38.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=8th+Class&Category_Id=10&Subject_Id=12	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list9f7f.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=8th+Class&Category_Id=10&Subject_Id=5	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list0167.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=8th+Class&Category_Id=10&Subject_Id=11	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list87d6.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=8th+Class&Category_Id=10&Subject_Id=3	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listcde6.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=8th+Class&Category_Id=10&Subject_Id=20	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list1f8a.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=8th+Class&category_id=10&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list96fb.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=5th+Class&Category_Id=7&Subject_Id=9	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list8590.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=5th+Class&Category_Id=7&Subject_Id=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list2e59.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=5th+Class&Category_Id=7&Subject_Id=2	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list8743.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=5th+Class&Category_Id=7&Subject_Id=4	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listc8bd.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=5th+Class&Category_Id=7&Subject_Id=3	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list2a2e.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=5th+Class&category_id=7&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list2cd1.html	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=SSC+CHSL&Category_Id=24&Subject_Id=23	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listef05.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=SSC+CHSL&category_id=24&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list49e7.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=SSC+CGL&Category_Id=23&Subject_Id=23	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list6bfc.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=SSC+CGL&category_id=23&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_liste29a.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=UPSC+IAS&Category_Id=28&Subject_Id=23	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listd751.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=UPSC+IAS&category_id=28&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listf72d.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=SBI+Clerk&Category_Id=40&Subject_Id=23	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listc9e4.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=SBI+Clerk&category_id=40&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listbd0f.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=SSC+CPO&Category_Id=25&Subject_Id=23	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_lista24b.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=SSC+CPO&Category_Id=25&Subject_Id=3	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listb5cd.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=SSC+CPO&category_id=25&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list4104.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=SSC+MTS&Category_Id=27&Subject_Id=23	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list26ab.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=SSC+MTS&category_id=27&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listebb9.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=SBI+PO&Category_Id=41&Subject_Id=23	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listaa29.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=SBI+PO&Category_Id=41&Subject_Id=24	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list1345.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=SBI+PO&category_id=41&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listee69.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=RBI+Grade+B&Category_Id=44&Subject_Id=23	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list2569.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=RBI+Grade+B&category_id=44&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listb3e2.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=UPSC+CAPF&Category_Id=32&Subject_Id=23	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listd93a.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=UPSC+CAPF&category_id=32&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_liste535.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=IBPS+Clerk&Category_Id=37&Subject_Id=23	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_liste4d0.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=IBPS+Clerk&Category_Id=37&Subject_Id=24	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list3098.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=IBPS+Clerk&category_id=37&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list9643.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=SSC+JE&Category_Id=21&Subject_Id=23	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list56e5.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=SSC+JE&category_id=21&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list82d1.html	(from https://www.schoolaura.com/exam?title=competitive-exam&catid=2)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=VITEEE&Category_Id=70&Subject_Id=23	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list91f8.html	(from https://www.schoolaura.com/exam?title=entrance-exam&catid=3)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=VITEEE&category_id=70&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list5fd0.html	(from https://www.schoolaura.com/exam?title=entrance-exam&catid=3)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=CUCET&Category_Id=71&Subject_Id=24	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list89c6.html	(from https://www.schoolaura.com/exam?title=entrance-exam&catid=3)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=CUCET&category_id=71&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list9e84.html	(from https://www.schoolaura.com/exam?title=entrance-exam&catid=3)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=CAT&Category_Id=45&Subject_Id=23	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list7494.html	(from https://www.schoolaura.com/exam?title=entrance-exam&catid=3)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=CAT&category_id=45&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list4d0e.html	(from https://www.schoolaura.com/exam?title=entrance-exam&catid=3)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=XAT&Category_Id=51&Subject_Id=23	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listbfa7.html	(from https://www.schoolaura.com/exam?title=entrance-exam&catid=3)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=XAT&category_id=51&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list5728.html	(from https://www.schoolaura.com/exam?title=entrance-exam&catid=3)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=MAT&Category_Id=46&Subject_Id=23	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list5a39.html	(from https://www.schoolaura.com/exam?title=entrance-exam&catid=3)
14:03:20	0/-1	---M--	500	error ('')			https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=MAT&category_id=46&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list31e1.html	(from https://www.schoolaura.com/exam?title=entrance-exam&catid=3)
14:03:20	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.26d.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=3)
14:03:20	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.26e.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=3)
14:03:20	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.26f.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=4)
14:03:20	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.270.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=4)
14:03:20	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.271.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5)
14:03:20	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.272.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5)
14:03:20	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.273.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6)
14:03:20	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.274.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6)
14:03:21	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:33:19%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=6th+Class&Category_Id=8&Subject_Id=12	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_listb457	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
14:03:21	28111/28111	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:33:19%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6%26Subject_Id=3	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/login9c81.html	(from https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=3)
14:03:21	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.276.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=13)
